id,occured_at,city,insee_com,lat,long,lum,atm,col
202400002471,2024-04-29 12:52:00,Paris 75,75115,48.84663200,2.29962400,1,1,2
202400002478,2024-04-29 18:15:00,Paris 75,75111,48.86717600,2.38279100,1,1,2
202400002481,2024-04-29 09:35:00,Paris 75,75111,48.85982500,2.38874600,1,1,7
202400002484,2024-04-29 01:15:00,Paris 75,75108,48.87435300,2.30102300,3,1,3
202400002486,2024-04-28 20:50:00,Paris 75,75113,48.83826100,2.34206100,5,1,6
202400002609,2024-08-11 03:40:00,Lyon 69,69383,45.75312000,4.89460000,5,1,3
202400002618,2024-08-11 02:00:00,Lyon 69,69381,45.76681000,4.83007000,5,1,3
202400002653,2024-08-11 14:00:00,Marseille 13,13208,43.25842000,5.37873000,1,1,1
202400002656,2024-08-09 11:55:00,Paris 75,75112,48.82847100,2.39741800,1,1,2
202400002657,2024-08-10 22:00:00,Paris 75,75120,48.87053600,2.41322400,5,1,2
202400002658,2024-08-11 13:25:00,Paris 75,75117,48.88260200,2.28271100,1,1,6
202400002659,2024-08-10 20:48:00,Paris 75,75117,48.88094500,2.30028000,2,1,3
202400002660,2024-08-11 13:40:00,Paris 75,75116,48.86963202,2.28506881,1,1,2
202400002661,2024-08-11 02:45:00,Paris 75,75113,48.83550100,2.36072300,5,1,7
202400002662,2024-08-11 15:19:00,Paris 75,75110,48.87638800,2.35751000,1,1,1
202400002663,2024-08-11 04:05:00,Paris 75,75110,48.88361800,2.34954600,5,1,3
202400002664,2024-08-11 18:30:00,Paris 75,75104,48.84748400,2.36561800,1,1,2
202400002665,2024-08-11 16:50:00,Paris 75,75101,48.86216000,2.33716000,1,1,6
202400002781,2024-02-10 17:55:00,Lyon 69,69387,45.72990000,4.83804000,5,2,3
202400002821,2024-02-09 15:15:00,Lille,59350,50.62270000,3.06413000,1,1,3
202400002855,2024-02-10 23:27:00,Marseille 13,13203,43.31184000,5.38238000,5,1,1
202400002857,2024-02-10 20:10:00,Marseille 13,13206,43.28832000,5.39277000,5,1,3
202400002859,2024-02-09 18:00:00,Marseille 13,13209,43.24798000,5.39959000,5,2,3
202400002862,2024-02-09 22:35:00,Paris 75,75116,48.87632300,2.27852500,5,1,5
202400002864,2024-02-08 22:35:00,Paris 75,75108,48.87568300,2.31958600,5,3,6
202400002866,2024-02-10 21:05:00,Paris 75,75119,48.88732900,2.36706000,5,2,1
202400002868,2024-02-10 18:40:00,Paris 75,75119,48.89513000,2.38275600,5,2,7
202400002870,2024-12-30 22:20:00,Marseille 13,13215,43.32627247,5.35990923,3,1,7
202400002871,2024-02-09 23:40:00,Paris 75,75118,48.88380000,2.34903200,5,1,5
202400002873,2024-02-10 19:30:00,Paris 75,75117,48.87866100,2.30085500,5,1,6
202400002875,2024-02-10 03:15:00,Paris 75,75117,48.87834700,2.29560000,5,1,6
202400002877,2024-02-09 19:15:00,Paris 75,75115,48.84941900,2.30378600,5,2,6
202400002879,2024-02-10 17:55:00,Paris 75,75108,48.87256500,2.31004100,1,2,6
202400002881,2024-02-10 01:55:00,Paris 75,75108,48.87369300,2.31466000,5,1,3
202400002949,2024-03-17 22:30:00,Paris 75,75117,48.89449000,2.31341000,5,1,3
202400003013,2024-02-09 10:50:00,Lyon 69,69387,45.72673203,4.83084619,1,2,3
202400003046,2024-11-19 16:00:00,Paris 75,75118,48.88453900,2.36264500,1,3,3
202400003081,2024-06-06 18:30:00,Lyon 69,69387,45.74668000,4.84413000,1,1,3
202400003085,2024-06-06 15:10:00,Lyon 69,69383,45.76129000,4.86651000,1,2,3
202400003128,2024-06-06 19:20:00,Lyon 69,69386,45.76856000,4.85062000,1,1,3
202400003154,2024-02-09 20:00:00,Toulouse,31555,43.63774000,1.47702000,5,1,3
202400003186,2024-02-08 15:00:00,Marseille 13,13213,43.33094000,5.40720000,1,1,3
202400003201,2024-02-09 06:55:00,Paris 75,75112,48.83092700,2.40299100,5,1,3
202400003203,2024-02-09 07:05:00,Paris 75,75119,48.89406500,2.38103100,5,1,6
202400003205,2024-02-08 22:05:00,Paris 75,75114,48.83368800,2.33193800,5,2,3
202400003208,2024-02-08 13:36:00,Paris 75,75114,48.83956100,2.33672100,1,2,6
202400003211,2024-02-08 22:40:00,Paris 75,75113,48.82617300,2.35729600,5,2,3
202400003214,2024-02-09 15:45:00,Paris 75,75111,48.85667200,2.38200900,1,1,3
202400003217,2024-02-09 09:05:00,Paris 75,75101,48.85852500,2.34823100,1,8,3
202400003218,2024-06-06 23:36:00,Toulouse,31555,43.60698000,1.44738000,5,1,3
202400003229,2024-10-22 15:45:00,Lyon 69,69383,45.76281000,4.84662000,1,1,6
202400003235,2024-06-07 00:05:00,Marseille 13,13203,43.31896000,5.37913000,5,1,3
202400003237,2024-06-07 00:40:00,Marseille 13,13208,43.28022000,5.38678000,5,1,3
202400003239,2024-06-06 19:10:00,Marseille 13,13210,43.28070000,5.40120000,1,1,3
202400003241,2024-06-06 02:26:00,Marseille 13,13201,43.29911447,5.38264508,5,1,3
202400003243,2024-06-05 12:30:00,Marseille 13,13216,43.34000000,5.34000000,1,1,3
202400003264,2024-06-05 12:10:00,Paris 75,75114,48.81869000,2.33175100,1,1,2
202400003266,2024-06-06 19:15:00,Paris 75,75119,48.88582100,2.38462000,1,1,6
202400003267,2024-06-06 19:00:00,Paris 75,75118,48.89638900,2.32858600,1,1,6
202400003269,2024-06-06 17:05:00,Paris 75,75118,48.88489000,2.35934800,1,1,6
202400003272,2024-06-05 16:05:00,Paris 75,75117,48.88367700,2.29532500,1,1,3
202400003273,2024-06-06 19:20:00,Paris 75,75116,48.85133200,2.25901500,1,1,3
202400003275,2024-06-06 15:30:00,Paris 75,75116,48.85947300,2.28252400,1,1,1
202400003277,2024-06-06 08:45:00,Paris 75,75116,48.85398700,2.24187100,1,1,3
202400003279,2024-06-06 14:30:00,Paris 75,75115,48.84748800,2.30352900,1,1,3
202400003280,2024-06-06 09:35:00,Paris 75,75111,48.85659700,2.37922100,1,1,6
202400003282,2024-06-05 08:50:00,Paris 75,75111,48.85134200,2.39408600,1,1,3
202400003284,2024-06-05 22:35:00,Paris 75,75110,48.86981000,2.36069000,5,1,1
202400003286,2024-06-06 19:00:00,Paris 75,75109,48.87653400,2.33094500,1,1,3
202400003288,2024-06-06 09:30:00,Paris 75,75104,48.85616400,2.35713000,1,1,3
202400003290,2024-06-05 17:50:00,Paris 75,75104,48.85542100,2.35294000,1,1,6
202400003314,2024-10-22 05:50:00,Toulouse,31555,43.61016000,1.37256000,5,3,3
202400003322,2024-10-21 11:30:00,Marseille 13,13203,43.30916060,5.38026349,1,1,3
202400003344,2024-10-17 15:10:00,Paris 75,75116,48.84892400,2.25287200,1,1,4
202400003347,2024-10-22 17:03:00,Paris 75,75118,48.90120800,2.35347600,1,1,2
202400003349,2024-10-22 00:40:00,Paris 75,75119,48.87774800,2.37063900,5,2,6
202400003351,2024-10-21 17:40:00,Paris 75,75117,48.87930600,2.28069800,1,1,6
202400003353,2024-10-22 13:25:00,Paris 75,75115,48.83342400,2.30408600,1,1,3
202400003356,2024-10-22 08:30:00,Paris 75,75115,48.83677800,2.27888500,1,1,3
202400003359,2024-10-22 09:45:00,Paris 75,75112,48.84059346,2.39934736,1,1,2
202400003361,2024-10-21 16:10:00,Paris 75,75112,48.83893700,2.38927900,1,1,3
202400003362,2024-10-22 18:30:00,Paris 75,75111,48.86023900,2.37194500,2,1,6
202400003364,2024-10-22 08:48:00,Paris 75,75110,48.87805700,2.35647600,1,1,2
202400003366,2024-10-22 12:55:00,Paris 75,75109,48.88341900,2.34799500,1,1,3
202400003369,2024-10-21 15:10:00,Paris 75,75108,48.87451700,2.30218900,1,1,7
202400003371,2024-10-22 17:31:00,Paris 75,75107,48.86323730,2.31942415,1,1,3
202400003373,2024-10-22 13:45:00,Paris 75,75107,48.86110595,2.32418615,1,1,6
202400003376,2024-10-22 12:15:00,Paris 75,75107,48.85444748,2.33044615,1,1,3
202400003378,2024-10-22 00:20:00,Paris 75,75101,48.86341800,2.35093700,5,2,7
202400003380,2024-10-15 18:30:00,Paris 75,75101,48.86392500,2.34234500,1,1,7
202400003382,2024-10-20 19:05:00,Paris 75,75103,48.85760900,2.36799900,1,1,3
202400003481,2024-04-04 12:00:00,Paris 75,75106,48.85418100,2.33894400,1,8,6
202400003499,2024-03-22 17:45:00,Paris 75,75112,48.83290000,2.38350000,1,1,3
202400003500,2024-03-22 12:10:00,Paris 75,75111,48.85351700,2.36955300,1,1,2
202400003501,2024-03-22 07:40:00,Paris 75,75111,48.85770700,2.38037600,1,1,6
202400003502,2024-03-22 18:44:00,Paris 75,75110,48.87610242,2.36062843,2,1,6
202400003503,2024-03-22 13:17:00,Paris 75,75104,48.85443400,2.35502100,1,1,7
202400003597,2024-03-22 16:47:00,Marseille 13,13211,43.29060006,5.48826347,1,1,2
202400003623,2024-03-22 05:40:00,Paris 75,75112,48.82033000,2.46061000,3,1,7
202400003639,2024-03-21 09:15:00,Lyon 69,69387,45.73150189,4.82988314,1,1,2
202400003640,2024-03-21 17:31:00,Lyon 69,69381,45.76684000,4.83002000,1,1,2
202400003732,2024-03-21 04:40:00,Toulouse,31555,43.59712694,1.42709747,5,1,3
202400003746,2024-03-21 17:30:00,Marseille 13,13208,43.28070579,5.38826335,1,1,3
202400003748,2024-03-11 04:30:00,Marseille 13,13211,43.29006473,5.44102057,2,1,6
202400003751,2024-03-20 16:25:00,Marseille 13,13211,43.28900000,5.43211000,1,1,2
202400003764,2024-03-21 18:20:00,Paris 75,75115,48.83494100,2.26804000,1,1,3
202400003765,2024-03-21 16:40:00,Paris 75,75117,48.88264301,2.28318608,1,1,2
202400003766,2024-07-08 10:05:00,Rennes,35238,48.10977616, -1.68421000,1,2,3
202400003767,2024-03-21 08:55:00,Paris 75,75117,48.88013700,2.28189500,1,1,6
202400003768,2024-03-21 08:10:00,Paris 75,75117,48.87927300,2.28152900,1,1,2
202400003769,2024-07-09 00:01:00,Toulouse,31555,43.56218000,1.39044100,5,1,3
202400003771,2024-03-21 14:00:00,Paris 75,75118,48.90094000,2.37013000,1,1,3
202400003773,2024-03-21 01:15:00,Paris 75,75116,48.85998200,2.29038500,5,1,6
202400003774,2024-03-21 08:15:00,Paris 75,75114,48.82779000,2.32896500,1,1,7
202400003776,2024-03-21 22:16:00,Paris 75,75113,48.82767300,2.37131100,5,1,6
202400003778,2024-03-21 17:00:00,Paris 75,75113,48.82573100,2.34798100,1,1,3
202400003780,2024-03-19 19:20:00,Paris 75,75112,48.82839200,2.38836600,5,1,4
202400003782,2024-03-21 17:25:00,Paris 75,75110,48.87490800,2.35892900,1,1,7
202400003784,2024-03-21 08:40:00,Paris 75,75109,48.87100000,2.33413200,1,1,3
202400003785,2024-03-21 12:20:00,Paris 75,75107,48.85385800,2.30478200,1,1,3
202400003786,2024-07-07 22:13:00,Paris 75,75112,48.82876800,2.39871600,5,1,2
202400003787,2024-03-21 07:49:00,Paris 75,75107,48.85221700,2.32675300,1,1,6
202400003788,2024-07-07 21:00:00,Paris 75,75115,48.85746818,2.29106516,5,1,6
202400003790,2024-07-08 09:43:00,Paris 75,75119,48.88577600,2.37095700,1,1,3
202400003792,2024-07-08 06:40:00,Paris 75,75116,48.85129200,2.27849900,2,1,3
202400003794,2024-07-07 13:30:00,Paris 75,75115,48.84638900,2.31744300,1,1,3
202400003797,2024-07-08 01:17:00,Paris 75,75114,48.82136316,2.33436137,5,1,3
202400003798,2024-07-08 12:23:00,Paris 75,75113,48.82734800,2.37727300,1,1,1
202400003800,2024-07-07 09:00:00,Paris 75,75120,48.86996000,2.40878000,1,1,6
202400003801,2024-07-08 16:15:00,Paris 75,75108,48.87051800,2.30524500,1,1,6
202400003802,2024-07-08 10:40:00,Paris 75,75108,48.87778000,2.29827000,1,1,3
202400003804,2024-07-08 09:50:00,Paris 75,75108,48.87503100,2.30919600,1,1,3
202400003806,2024-07-08 09:40:00,Paris 75,75107,48.86276205,2.31842905,1,1,6
202400003807,2024-07-08 09:40:00,Paris 75,75101,48.86465900,2.32931600,1,1,7
202400003810,2024-07-07 17:50:00,Paris 75,75102,48.87053950,2.33937174,1,1,3
202400003965,2024-11-29 18:48:00,Marseille 13,13210,43.28489979,5.41754007,3,1,2
202400003971,2024-03-30 04:10:00,Paris 75,75112,48.83309100,2.38334000,4,3,2
202400003993,2024-09-16 17:30:00,Lyon 69,69383,45.75354000,4.85196000,1,8,3
202400003997,2024-09-14 08:50:00,Lyon 69,69384,45.77384915,4.82402802,1,1,3
202400004035,2024-11-28 08:25:00,Lyon 69,69384,45.78159531,4.83911248,1,2,5
202400004091,2024-09-16 07:55:00,Rennes,35238,48.10212000, -1.66825000,1,1,3
202400004102,2024-09-08 20:40:00,Toulouse,31555,43.58699100,1.46033400,2,1,7
202400004105,2024-09-15 03:55:00,Toulouse,31555,43.62170000,1.42500000,5,1,1
202400004107,2024-09-14 22:24:00,Toulouse,31555,43.64282568,1.42820254,5,1,3
202400004137,2024-09-16 10:45:00,Paris 75,75114,48.82469724,2.30442792,1,1,3
202400004139,2024-04-28 02:00:00,Lille,59350,50.61553393,3.04829836,5,2,1
202400004140,2024-09-16 09:45:00,Paris 75,75116,48.87692600,2.27646100,1,1,7
202400004143,2024-09-16 08:55:00,Paris 75,75117,48.89109200,2.31801600,1,1,7
202400004146,2024-09-14 08:15:00,Paris 75,75115,48.84501500,2.31069200,1,1,3
202400004149,2024-09-16 12:23:00,Paris 75,75114,48.81698000,2.33215400,1,1,6
202400004152,2024-09-16 14:15:00,Paris 75,75109,48.86992000,2.32800300,1,1,6
202400004155,2024-09-16 13:15:00,Paris 75,75108,48.86491700,2.31027900,1,1,7
202400004157,2024-09-16 09:40:00,Paris 75,75107,48.85761300,2.33271200,1,1,2
202400004160,2024-09-16 10:00:00,Paris 75,75107,48.86267700,2.31040400,1,1,2
202400004161,2024-04-28 03:15:00,Toulouse,31555,43.61293000,1.40218000,3,1,6
202400004172,2024-04-28 06:00:00,Marseille 13,13208,43.27637200,5.39760600,5,2,6
202400004195,2024-04-27 16:15:00,Paris 75,75115,48.82579300,2.29959300,1,2,3
202400004199,2024-04-27 13:15:00,Paris 75,75115,48.82647400,2.29707600,1,1,4
202400004201,2024-04-28 07:50:00,Paris 75,75117,48.89340600,2.30312300,1,1,2
202400004202,2024-04-28 21:00:00,Paris 75,75110,48.87130600,2.37031500,4,1,6
202400004204,2024-11-28 11:30:00,Marseille 13,13204,43.31499000,5.40294000,1,1,1
202400004207,2024-04-28 15:00:00,Paris 75,75108,48.87382326,2.29587972,1,8,2
202400004210,2024-04-28 18:00:00,Paris 75,75101,48.85721700,2.34746100,1,1,7
202400004226,2024-11-27 20:30:00,Paris 75,75112,48.83679600,2.41261100,5,1,5
202400004229,2024-11-27 14:15:00,Paris 75,75116,48.84408500,2.25468100,1,2,4
202400004233,2024-11-27 16:15:00,Paris 75,75118,48.88556000,2.34953100,1,2,3
202400004236,2024-11-27 16:30:00,Paris 75,75117,48.88092800,2.28395500,2,1,3
202400004240,2024-11-28 08:20:00,Paris 75,75116,48.86274700,2.28746700,1,1,3
202400004243,2024-11-28 20:00:00,Paris 75,75115,48.84944600,2.28163400,5,1,3
202400004245,2024-11-28 17:05:00,Paris 75,75115,48.84234900,2.28515300,2,1,1
202400004248,2024-11-28 09:26:00,Paris 75,75113,48.82099100,2.35079300,1,1,3
202400004251,2024-11-27 18:00:00,Paris 75,75113,48.82323200,2.37404500,5,2,6
202400004255,2024-11-28 11:37:00,Paris 75,75109,48.87625700,2.33189600,1,1,6
202400004260,2024-11-27 17:15:00,Paris 75,75108,48.87407700,2.29820800,5,1,6
202400004264,2024-11-28 13:56:00,Paris 75,75107,48.85925200,2.33023400,1,1,7
202400004268,2024-11-26 19:45:00,Paris 75,75104,48.85509700,2.36167900,5,8,6
202400004398,2024-08-11 06:50:00,Marseille 13,13212,43.30933966,5.42489187,2,1,2
202400004400,2024-08-09 01:40:00,Marseille 13,13202,43.29430000,5.36396000,5,1,7
202400004468,2024-01-17 10:15:00,Rennes,35238,48.11857800, -1.66257500,1,1,3
202400004501,2024-08-10 14:00:00,Lyon 69,69384,45.77524000,4.83926000,1,1,4
202400004528,2024-04-26 19:30:00,Paris 75,75118,48.90070100,2.33445200,2,1,2
202400004530,2024-04-26 19:45:00,Paris 75,75120,48.87611000,2.40960000,1,1,4
202400004531,2024-04-26 19:05:00,Paris 75,75112,48.83367100,2.40809900,1,1,3
202400004533,2024-04-27 14:45:00,Paris 75,75105,48.83966900,2.33666300,1,2,6
202400004535,2024-04-27 15:00:00,Paris 75,75119,48.87725700,2.40679400,1,3,7
202400004537,2024-04-27 11:15:00,Paris 75,75119,48.87515800,2.38424800,1,1,6
202400004538,2024-04-26 15:45:00,Paris 75,75118,48.89587500,2.32845700,1,1,3
202400004540,2024-04-27 19:05:00,Paris 75,75115,48.84677800,2.28556330,1,2,2
202400004541,2024-04-27 02:45:00,Paris 75,75111,48.85348400,2.36961000,5,2,6
202400004543,2024-04-27 00:50:00,Paris 75,75111,48.85299900,2.39303900,5,2,6
202400004545,2024-04-27 14:55:00,Paris 75,75101,48.86419700,2.34760700,1,2,6
202400004596,2024-08-10 20:00:00,Paris 75,75115,48.83246900,2.28064400,2,1,2
202400004597,2024-08-10 16:05:00,Paris 75,75119,48.88440200,2.36595200,1,1,6
202400004598,2024-08-10 12:50:00,Paris 75,75116,48.85968400,2.28209700,1,1,3
202400004599,2024-08-10 17:15:00,Paris 75,75104,48.85152300,2.36370700,1,1,3
202400004600,2024-08-10 15:07:00,Paris 75,75110,48.88160017,2.36574322,1,1,6
202400004601,2024-08-10 15:12:00,Paris 75,75109,48.87414400,2.33730800,1,1,3
202400004776,2024-10-24 12:00:00,Paris 75,75105,48.83763200,2.35438200,1,1,6
202400004870,2024-12-18 08:55:00,Lyon 69,69387,45.78027000,4.86378000,1,1,6
202400004937,2024-02-08 07:20:00,Rennes,35238,48.08143000, -1.67459000,4,2,3
202400004939,2024-02-08 08:00:00,Rennes,35238,48.09421484, -1.68125305,5,2,3
202400004947,2024-02-08 15:00:00,Toulouse,31555,43.62613000,1.43723000,1,1,3
202400004955,2024-02-08 20:30:00,Marseille 13,13209,43.25721500,5.40298200,5,1,3
202400004957,2024-02-08 20:00:00,Marseille 13,13210,43.28606600,5.40458200,5,1,6
202400004958,2024-02-08 07:25:00,Marseille 13,13214,43.33117000,5.38937000,1,1,1
202400004960,2024-02-03 11:00:00,Marseille 13,13214,43.34433000,5.38417000,1,1,6
202400004983,2024-02-08 19:30:00,Paris 75,75113,48.82608100,2.38793700,5,2,2
202400004986,2024-02-08 23:00:00,Paris 75,75118,48.89101500,2.34961400,5,2,5
202400004989,2024-02-08 16:15:00,Paris 75,75117,48.89639212,2.31032118,1,2,3
202400004990,2024-02-07 11:35:00,Paris 75,75114,48.83447500,2.33415400,1,2,6
202400004992,2024-02-08 16:30:00,Paris 75,75113,48.82043800,2.35908600,1,2,6
202400004995,2024-02-08 18:25:00,Paris 75,75111,48.86893300,2.38046800,5,2,6
202400004996,2024-02-08 09:30:00,Paris 75,75108,48.86425600,2.30278600,1,2,7
202400004998,2024-02-08 14:32:00,Paris 75,75107,48.85106000,2.31463000,1,2,6
202400004999,2024-02-08 10:40:00,Paris 75,75107,48.85169800,2.32353400,1,2,6
202400005001,2024-02-07 14:30:00,Paris 75,75107,48.86036700,2.32135300,1,2,6
202400005118,2024-06-05 11:00:00,Rennes,35238,48.13242000, -1.69135000,1,1,2
202400005121,2024-10-21 19:38:00,Lyon 69,69387,45.75242000,4.84922000,3,1,3
202400005124,2024-10-21 14:30:00,Lyon 69,69387,45.74655000,4.84024000,1,1,3
202400005126,2024-10-21 14:05:00,Lyon 69,69386,45.77201000,4.85877000,1,1,3
202400005127,2024-06-05 22:00:00,Toulouse,31555,43.64287938,1.41603202,5,1,3
202400005128,2024-06-05 05:30:00,Toulouse,31555,43.61908000,1.42567000,2,1,3
202400005129,2024-10-21 10:50:00,Lyon 69,69387,45.75102000,4.83849000,1,1,2
202400005143,2024-06-05 09:15:00,Marseille 13,13215,43.32922000,5.36552000,1,1,1
202400005146,2024-06-05 20:00:00,Paris 75,75113,48.81803000,2.35216400,1,1,6
202400005148,2024-06-04 09:40:00,Paris 75,75119,48.88074900,2.40516400,1,1,4
202400005149,2024-06-03 11:30:00,Paris 75,75118,48.90094200,2.35755300,1,1,2
202400005151,2024-06-03 09:30:00,Paris 75,75120,48.85437700,2.41407900,1,1,3
202400005152,2024-06-05 14:35:00,Paris 75,75120,48.84693400,2.41386600,1,1,2
202400005154,2024-06-05 08:05:00,Paris 75,75120,48.84689900,2.41390400,1,1,3
202400005156,2024-06-05 11:45:00,Paris 75,75119,48.88431200,2.36768100,1,1,6
202400005158,2024-06-05 11:23:00,Paris 75,75117,48.89739700,2.32311700,1,1,3
202400005159,2024-06-05 10:50:00,Paris 75,75117,48.88840800,2.31722860,1,1,3
202400005162,2024-06-05 09:40:00,Paris 75,75116,48.86948400,2.23774600,1,1,5
202400005164,2024-06-05 08:55:00,Paris 75,75113,48.82563900,2.34716600,2,1,6
202400005165,2024-06-05 18:00:00,Paris 75,75112,48.85189500,2.37369800,1,1,6
202400005167,2024-06-05 10:50:00,Paris 75,75110,48.88133100,2.36469100,1,1,6
202400005169,2024-06-05 10:05:00,Paris 75,75109,48.87574000,2.32855400,1,1,6
202400005201,2024-10-21 20:40:00,Rennes,35238,48.10791000, -1.67335000,5,8,6
202400005204,2024-10-21 10:45:00,Rennes,35238,48.11146000, -1.69090000,1,2,3
202400005212,2024-10-21 23:05:00,Toulouse,31555,43.61553000,1.44479000,5,1,6
202400005221,2024-10-21 21:30:00,Marseille 13,13215,43.32726000,5.36588000,5,1,1
202400005223,2024-10-21 14:45:00,Marseille 13,13211,43.30100000,5.50100000,1,1,3
202400005232,2024-10-21 08:40:00,Paris 75,75117,48.88929300,2.29129800,1,1,3
202400005234,2024-10-21 18:50:00,Paris 75,75108,48.86483900,2.30672400,5,1,6
202400005236,2024-10-21 12:18:00,Paris 75,75108,48.86997300,2.31181600,1,8,6
202400005238,2024-10-21 07:50:00,Paris 75,75107,48.86256500,2.31900800,2,1,3
202400005240,2024-10-21 11:55:00,Paris 75,75101,48.86008900,2.34900700,1,1,7
202400005345,2024-10-21 13:00:00,Marseille 13,13211,43.28631198,5.43087085,1,1,2
202400005360,2024-06-04 19:30:00,Lyon 69,69384,45.77443000,4.81528000,5,1,6
202400005362,2024-06-04 13:50:00,Lyon 69,69389,45.78681000,4.78672000,1,1,3
202400005397,2024-10-21 02:10:00,Rennes,35238,48.13259000, -1.66739000,3,2,6
202400005398,2024-10-20 18:20:00,Rennes,35238,48.12836000, -1.66411000,1,2,3
202400005401,2024-10-20 19:00:00,Toulouse,31555,43.57812000,1.43946000,2,1,6
202400005403,2024-10-20 09:00:00,Toulouse,31555,43.61364700,1.47634900,1,1,6
202400005413,2024-10-20 21:47:00,Marseille 13,13204,43.30971000,5.40067000,5,1,2
202400005414,2024-10-20 19:05:00,Marseille 13,13208,43.27342000,5.39267000,2,1,3
202400005415,2024-10-20 14:30:00,Marseille 13,13206,43.29212000,5.38003000,1,1,3
202400005416,2024-10-19 20:00:00,Marseille 13,13212,43.30582000,5.41850000,5,1,6
202400005417,2024-10-19 15:55:00,Marseille 13,13209,43.27318710,5.41427228,1,1,3
202400005423,2024-10-20 17:30:00,Paris 75,75112,48.83584454,2.41193354,1,2,4
202400005424,2024-10-19 21:20:00,Paris 75,75118,48.90081900,2.33306900,5,1,2
202400005425,2024-10-19 16:30:00,Paris 75,75112,48.84046400,2.41346600,1,1,2
202400005426,2024-10-20 00:05:00,Paris 75,75120,48.84717800,2.41127800,5,2,7
202400005427,2024-10-19 17:55:00,Paris 75,75119,48.88515300,2.37943100,1,8,6
